# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 1, 'omega_out': 1086.9910581420684, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
x,p,wOut,wIn
6.969696969696969,-3.5353535353535355,-8.330972193864334e-07,5.024309401020256e-22
6.969696969696969,-3.333333333333333,-2.4058269452766034e-06,1.874953345355236e-21
6.969696969696969,-3.1313131313131315,-3.785880929529251e-06,6.465248962390547e-21
6.969696969696969,-2.929292929292929,1.8933185106862872e-06,2.060421941432905e-20
6.969696969696969,-2.7272727272727275,3.767260227370674e-05,6.070154756268578e-20
6.969696969696969,-2.525252525252525,0.00016249708714143488,1.653533366635547e-19
6.969696969696969,-2.3232323232323235,0.0005016786325323664,4.1657401355860886e-19
6.969696969696969,-2.121212121212121,0.0012833909240069082,9.708057732538347e-19
6.969696969696969,-1.9191919191919187,0.0028662402067226424,2.0932734404524595e-18
6.969696969696969,-1.717171717171718,0.005732119284129582,4.1769755193032975e-18
6.969696969696969,-1.5151515151515156,0.010415112926059976,7.714796962575114e-18
6.969696969696969,-1.3131313131313131,0.017350593895032893,1.3191437907645953e-17
6.969696969696969,-1.1111111111111107,0.026662721575975996,2.0885092806862854e-17
6.969696969696969,-0.9090909090909101,0.03795416282878453,3.062111044258923e-17
6.969696969696969,-0.7070707070707076,0.05019539725494614,4.158152432743927e-17
6.969696969696969,-0.5050505050505052,0.06180446806101104,5.230216975634991e-17
6.969696969696969,-0.30303030303030276,0.07094814045909908,6.094150589655849e-17
6.969696969696969,-0.10101010101010033,0.0759993220438101,6.578154385012431e-17
6.969696969696969,0.10101010101010033,0.0759993220438101,6.578154385012431e-17
6.969696969696969,0.30303030303030276,0.07094814045909908,6.094150589655849e-17
6.969696969696969,0.5050505050505052,0.06180446806101104,5.230216975634991e-17
6.969696969696969,0.7070707070707076,0.05019539725494614,4.158152432743927e-17
6.969696969696969,0.9090909090909083,0.037954162828784624,3.0621110442589446e-17
6.969696969696969,1.1111111111111107,0.026662721575975996,2.0885092806862854e-17
6.969696969696969,1.3131313131313131,0.017350593895032893,1.3191437907645953e-17
6.969696969696969,1.5151515151515156,0.010415112926059976,7.714796962575114e-18
6.969696969696969,1.7171717171717162,0.0057321192841296165,4.176975519303326e-18
6.969696969696969,1.9191919191919187,0.0028662402067226424,2.0932734404524595e-18
6.969696969696969,2.121212121212121,0.0012833909240069082,9.708057732538347e-19
6.969696969696969,2.3232323232323235,0.0005016786325323664,4.1657401355860886e-19
6.969696969696969,2.525252525252524,0.0001624970871414356,1.653533366635558e-19
6.969696969696969,2.7272727272727266,3.7672602273706935e-05,6.07015475626862e-20
6.969696969696969,2.929292929292929,1.8933185106862872e-06,2.060421941432905e-20
6.969696969696969,3.1313131313131315,-3.785880929529251e-06,6.465248962390547e-21
6.969696969696969,3.333333333333334,-2.405826945276552e-06,1.874953345355223e-21
6.969696969696969,3.5353535353535346,-8.330972193864175e-07,5.024309401020292e-22
6.969696969696969,3.737373737373737,-1.3563116941621053e-07,1.2437966013152887e-22
6.969696969696969,3.9393939393939394,2.6075151709853545e-08,2.843925442701495e-23
6.969696969696969,4.141414141414142,1.2944839297546843e-08,6.00474461713879e-24
6.969696969696969,4.3434343434343425,-1.5519984000708094e-08,1.170558915937355e-24
6.969696969696969,4.545454545454545,-2.43317100000664e-08,2.1063614061251703e-25
6.969696969696969,4.747474747474747,-1.9950585832434845e-08,3.498127578660442e-26
6.969696969696969,4.94949494949495,-1.240736067679328e-08,5.360777212604623e-27
6.969696969696969,5.1515151515151505,-6.468287608574541e-09,7.579481249720116e-28
6.969696969696969,5.353535353535353,-2.9535255610657307e-09,9.88564788078645e-29
6.969696969696969,5.555555555555555,-1.2095830536062132e-09,1.1892224467979556e-29
6.969696969696969,5.757575757575758,-4.5077400021538136e-10,1.3193370053822331e-30
6.969696969696969,5.9595959595959584,-1.5433415281094124e-10,1.34967551260908e-31
6.969696969696969,6.161616161616163,-4.88706942743822e-11,1.273016600753257e-32
6.969696969696969,6.363636363636363,-1.4382592534464933e-11,1.1069387807166957e-33
6.969696969696969,6.565656565656564,-3.948454191709246e-12,8.872688956859171e-35
6.969696969696969,6.767676767676768,-1.0140466570281584e-12,6.55525617745954e-36
6.969696969696969,6.969696969696969,-2.4418119649303457e-13,4.463655467559808e-37
6.969696969696969,7.171717171717173,-5.523104895988096e-14,2.80107730984172e-38
6.969696969696969,7.373737373737374,-1.1752275070007192e-14,1.6198046823696346e-39
6.969696969696969,7.575757575757574,-2.3554253843860084e-15,8.631289728568395e-41
6.969696969696969,7.777777777777779,-4.451238648640991e-16,4.237786767956722e-42
6.969696969696969,7.979797979797979,-7.938596726173362e-17,1.917035157729015e-43
6.969696969696969,8.18181818181818,-1.3371811292184698e-17,7.989654846880752e-45
6.969696969696969,8.383838383838384,-2.1286679498658363e-18,3.0677102821473183e-46
6.969696969696969,8.585858585858585,-3.2044054248383636e-19,1.0851064658102557e-47
6.969696969696969,8.787878787878789,-4.5638235206476373e-20,3.535795116770801e-49
6.969696969696969,8.98989898989899,-6.1524248640111654e-21,1.0613172432392733e-50
6.969696969696969,9.19191919191919,-7.853664644532822e-22,2.934505189902364e-52
6.969696969696969,9.393939393939394,-9.496440488911754e-23,7.473870911555379e-54
6.969696969696969,9.595959595959595,-1.0880523716858877e-23,1.753348028027597e-55
6.969696969696969,9.7979797979798,-1.1815808560662636e-24,3.788736736221868e-57
6.969696969696969,10.0,-1.2165055905480086e-25,7.540801212532275e-59
7.171717171717173,-10.0,-8.545788351976731e-26,4.589541347463605e-60
7.171717171717173,-9.797979797979798,-8.284902648002287e-25,2.309617991603585e-58
7.171717171717173,-9.595959595959595,-7.613678512206307e-24,1.070611534879595e-56
7.171717171717173,-9.393939393939394,-6.630612556199032e-23,4.5714330948359074e-55
7.171717171717173,-9.191919191919192,-5.470560187638152e-22,1.7980855718604863e-53
7.171717171717173,-8.98989898989899,-4.274456154371539e-21,6.515022052093596e-52
7.171717171717173,-8.787878787878787,-3.161805154172955e-20,2.174604228194096e-50
7.171717171717173,-8.585858585858587,-2.2131360652483366e-19,6.6867638002103394e-49
7.171717171717173,-8.383838383838384,-1.4651738544695642e-18,1.8942497066783e-47
7.171717171717173,-8.181818181818182,-9.169350153337929e-18,4.943785493071609e-46
7.171717171717173,-7.979797979797979,-5.42103173906102e-17,1.1887773033623543e-44
7.171717171717173,-7.777777777777778,-3.0255409277385263e-16,2.6337773864844504e-43
7.171717171717173,-7.575757575757576,-1.592700925787082e-15,5.376707798808298e-42
7.171717171717173,-7.373737373737374,-7.900318491464572e-15,1.0114300451804989e-40
7.171717171717173,-7.171717171717171,-3.688279384390563e-14,1.7533264494800766e-39
7.171717171717173,-6.96969696969697,-1.6183061566385116e-13,2.801077309841642e-38
7.171717171717173,-6.767676767676768,-6.662139702157145e-13,4.124327811593054e-37
7.171717171717173,-6.565656565656566,-2.5678511822653936e-12,5.5973195770071566e-36
7.171717171717173,-6.363636363636363,-9.242400936680659e-12,7.002317234695515e-35
7.171717171717173,-6.161616161616162,-3.0959561016886964e-11,8.075642696176676e-34
7.171717171717173,-5.959595959595959,-9.60903835216449e-11,8.586734618885182e-33
7.171717171717173,-5.757575757575758,-2.7469049367434276e-10,8.418599731577236e-32
7.171717171717173,-5.555555555555555,-7.171916741258176e-10,7.61134070124712e-31
7.171717171717173,-5.353535353535354,-1.6890981994992213e-09,6.346642189555707e-30
7.171717171717173,-5.151515151515151,-3.518360089567702e-09,4.8813958834844865e-29
7.171717171717173,-4.94949494949495,-6.2612077787847966e-09,3.463541703255466e-28
7.171717171717173,-4.747474747474747,-8.860145277480474e-09,2.2674410990123073e-27
7.171717171717173,-4.545454545454546,-8.099032746784842e-09,1.3698002415023084e-26
7.171717171717173,-4.343434343434343,2.3614747271320644e-10,7.637549904822332e-26
7.171717171717173,-4.141414141414142,1.1156703211908358e-08,3.930971315836285e-25
7.171717171717173,-3.9393939393939394,-1.892488914734166e-08,1.867976150976015e-24
7.171717171717173,-3.737373737373738,-2.1536609300325355e-07,8.196870700599178e-24
7.171717171717173,-3.5353535353535355,-7.530771865086132e-07,3.322098664259453e-23
7.171717171717173,-3.333333333333333,-1.4134869337445835e-06,1.2437966013152553e-22
7.171717171717173,-3.1313131313131315,1.3134353145928681e-07,4.302740818584694e-22
7.171717171717173,-2.929292929292929,1.301067398489996e-05,1.375586496763129e-21
7.171717171717173,-2.7272727272727275,6.341240592385792e-05,4.065052324084165e-21
7.171717171717173,-2.525252525252525,0.00021310072989343915,1.1106277503225165e-20
7.171717171717173,-2.3232323232323235,0.0005868219446001355,2.8059691854582415e-20
7.171717171717173,-2.121212121212121,0.001403653010683828,6.556853849815577e-20
7.171717171717173,-1.9191919191919187,0.0029984352274781715,1.4173922488996763e-19
7.171717171717173,-1.717171717171718,0.005810538812875323,2.8349591317622345e-19
7.171717171717173,-1.5151515151515156,0.010315248754252371,5.247368730423102e-19
7.171717171717173,-1.3131313131313131,0.016885851078953167,8.989692519135233e-19
7.171717171717173,-1.1111111111111107,0.025604753377657573,1.425675458747073e-18
7.171717171717173,-0.9090909090909101,0.03608116703829363,2.0932734404523898e-18
7.171717171717173,-0.7070707070707076,0.04736049884968238,2.8458336387179062e-18
7.171717171717173,-0.5050505050505052,0.058003040918246256,3.582707125178261e-18
7.171717171717173,-0.30303030303030276,0.06635623980221238,4.176975519303187e-18
7.171717171717173,-0.10101010101010033,0.07096134514760616,4.510057037502634e-18
7.171717171717173,0.10101010101010033,0.07096134514760616,4.510057037502634e-18
7.171717171717173,0.30303030303030276,0.06635623980221238,4.176975519303187e-18
7.171717171717173,0.5050505050505052,0.058003040918246256,3.582707125178261e-18
7.171717171717173,0.7070707070707076,0.04736049884968238,2.8458336387179062e-18
7.171717171717173,0.9090909090909083,0.03608116703829371,2.0932734404524044e-18
7.171717171717173,1.1111111111111107,0.025604753377657573,1.425675458747073e-18
7.171717171717173,1.3131313131313131,0.016885851078953167,8.989692519135233e-19
7.171717171717173,1.5151515151515156,0.010315248754252371,5.247368730423102e-19
7.171717171717173,1.7171717171717162,0.0058105388128753535,2.8349591317622532e-19
7.171717171717173,1.9191919191919187,0.0029984352274781715,1.4173922488996763e-19
7.171717171717173,2.121212121212121,0.001403653010683828,6.556853849815577e-20
7.171717171717173,2.3232323232323235,0.0005868219446001355,2.8059691854582415e-20
7.171717171717173,2.525252525252524,0.00021310072989344045,1.1106277503225162e-20
7.171717171717173,2.7272727272727266,6.34124059238583e-05,4.065052324084193e-21
7.171717171717173,2.929292929292929,1.301067398489996e-05,1.375586496763129e-21
7.171717171717173,3.1313131313131315,1.3134353145928681e-07,4.302740818584694e-22
7.171717171717173,3.333333333333334,-1.4134869337445469e-06,1.2437966013152466e-22
7.171717171717173,3.5353535353535346,-7.530771865086171e-07,3.3220986642594526e-23
7.171717171717173,3.737373737373737,-2.1536609300325472e-07,8.196870700599177e-24
7.171717171717173,3.9393939393939394,-1.892488914734166e-08,1.867976150976015e-24
7.171717171717173,4.141414141414142,1.1156703211908358e-08,3.930971315836285e-25
7.171717171717173,4.3434343434343425,2.3614747271320727e-10,7.637549904822329e-26
7.171717171717173,4.545454545454545,-8.099032746784683e-09,1.3698002415023273e-26
7.171717171717173,4.747474747474747,-8.860145277480474e-09,2.2674410990123073e-27
7.171717171717173,4.94949494949495,-6.2612077787847966e-09,3.463541703255466e-28
7.171717171717173,5.1515151515151505,-3.518360089567665e-09,4.8813958834844843e-29
7.171717171717173,5.353535353535353,-1.6890981994992298e-09,6.346642189555795e-30
7.171717171717173,5.555555555555555,-7.171916741258176e-10,7.61134070124712e-31
7.171717171717173,5.757575757575758,-2.7469049367434276e-10,8.418599731577236e-32
7.171717171717173,5.9595959595959584,-9.609038352164538e-11,8.586734618885302e-33
7.171717171717173,6.161616161616163,-3.0959561016886964e-11,8.075642696176682e-34
7.171717171717173,6.363636363636363,-9.242400936680659e-12,7.002317234695515e-35
7.171717171717173,6.565656565656564,-2.5678511822654412e-12,5.597319577007313e-36
7.171717171717173,6.767676767676768,-6.662139702157145e-13,4.124327811593054e-37
7.171717171717173,6.969696969696969,-1.6183061566385318e-13,2.80107730984172e-38
7.171717171717173,7.171717171717173,-3.68827938439049e-14,1.7533264494800286e-39
7.171717171717173,7.373737373737374,-7.900318491464572e-15,1.0114300451804989e-40
7.171717171717173,7.575757575757574,-1.5927009257871034e-15,5.376707798808446e-42
7.171717171717173,7.777777777777779,-3.0255409277385263e-16,2.6337773864844137e-43
7.171717171717173,7.979797979797979,-5.42103173906102e-17,1.1887773033623543e-44
7.171717171717173,8.18181818181818,-9.169350153338166e-18,4.9437854930717456e-46
7.171717171717173,8.383838383838384,-1.4651738544695642e-18,1.8942497066783e-47
7.171717171717173,8.585858585858585,-2.213136065248394e-19,6.6867638002105255e-49
7.171717171717173,8.787878787878789,-3.161805154172891e-20,2.174604228194037e-50
7.171717171717173,8.98989898989899,-4.274456154371539e-21,6.515022052093596e-52
7.171717171717173,9.19191919191919,-5.470560187638224e-22,1.798085571860485e-53
7.171717171717173,9.393939393939394,-6.630612556199032e-23,4.5714330948359074e-55
7.171717171717173,9.595959595959595,-7.613678512206307e-24,1.070611534879595e-56
7.171717171717173,9.7979797979798,-8.284902648002184e-25,2.3096179916035213e-58
7.171717171717173,10.0,-8.545788351976731e-26,4.589541347463605e-60
7.373737373737374,-10.0,-5.939991912945362e-26,2.5756970080116505e-61
7.373737373737374,-9.797979797979798,-5.747264315259788e-25,1.2982309850048675e-59
7.373737373737374,-9.595959595959595,-5.270335165719528e-24,6.0277213582833434e-58
7.373737373737374,-9.393939393939394,-4.5791925422454235e-23,2.5781421354139143e-56
7.373737373737374,-9.191919191919192,-3.768518129479157e-22,1.0158336252420395e-54
7.373737373737374,-8.98989898989899,-2.9364595312352666e-21,3.6873218163802476e-53
7.373737373737374,-8.787878787878787,-2.1655600490209543e-20,1.233059855600667e-51
7.373737373737374,-8.585858585858587,-1.510801119701641e-19,3.798876616290591e-50
7.373737373737374,-8.383838383838384,-9.965657876614356e-19,1.0782980487359848e-48
7.373737373737374,-8.181818181818182,-6.211612873216941e-18,2.820014081107651e-47
7.373737373737374,-7.979797979797979,-3.655958888925809e-17,6.795328163974379e-46
7.373737373737374,-7.777777777777778,-2.030241100054203e-16,1.5088147857179651e-44
7.373737373737374,-7.575757575757576,-1.0627600189893514e-15,3.0870899888272926e-43
7.373737373737374,-7.373737373737374,-5.238204484948999e-15,5.820684239205244e-42
7.373737373737374,-7.171717171717171,-2.4278104289851307e-14,1.0114300451805268e-40
7.373737373737374,-6.96969696969697,-1.0564240741690068e-13,1.6198046823695893e-39
7.373737373737374,-6.767676767676768,-4.3072797289699247e-13,2.3910285511340593e-38
7.373737373737374,-6.565656565656566,-1.641537706693345e-12,3.2533817856365025e-37
7.373737373737374,-6.363636363636363,-5.829592516648481e-12,4.0808341824987166e-36
7.373737373737374,-6.161616161616162,-1.9214081976923844e-11,4.7191607850373353e-35
7.373737373737374,-5.959595959595959,-5.846048391464516e-11,5.03180324375676e-34
7.373737373737374,-5.757575757575758,-1.6298083704115759e-10,4.94731661803437e-33
7.373737373737374,-5.555555555555555,-4.118710149437097e-10,4.485905708746925e-32
7.373737373737374,-5.353535353535354,-9.279496722348149e-10,3.7515894739050497e-31
7.373737373737374,-5.151515151515151,-1.8125961557788082e-09,2.894134831068962e-30
7.373737373737374,-4.94949494949495,-2.908993316743637e-09,2.0597630865597055e-29
7.373737373737374,-4.747474747474747,-3.3595857052043796e-09,1.3526045261526691e-28
7.373737373737374,-4.545454545454546,-1.4633542205779067e-09,8.196767751743488e-28
7.373737373737374,-4.343434343434343,3.1003497646026523e-09,4.584573285672661e-27
7.373737373737374,-4.141414141414142,3.149201410521956e-10,2.3670582077977456e-26
7.373737373737374,-3.9393939393939394,-4.837719359746479e-08,1.12835225195464e-25
7.373737373737374,-3.737373737373738,-2.1579704658037074e-07,4.966846801506584e-25
7.373737373737374,-3.5353535353535355,-4.89105495079035e-07,2.019267856626189e-24
7.373737373737374,-3.333333333333333,-1.7341317101029873e-07,7.583381023090226e-24
7.373737373737374,-3.1313131313131315,4.0040729319267935e-06,2.631283950088464e-23
7.373737373737374,-2.929292929292929,2.2619998199390415e-05,8.437028238574953e-23
7.373737373737374,-2.7272727272727275,8.331441901392498e-05,2.5004009383616827e-22
7.373737373737374,-2.525252525252525,0.000247692468818026,6.850295618452238e-22
7.373737373737374,-2.3232323232323235,0.0006354491736118409,1.735276390975946e-21
7.373737373737374,-2.121212121212121,0.0014508135339947608,4.0650523240842764e-21
7.373737373737374,-1.9191919191919187,0.002998799232154387,8.808007937034294e-21
7.373737373737374,-1.717171717171718,0.005671554360640226,1.7655333649337848e-20
7.373737373737374,-1.5151515151515156,0.009884236103191817,3.2743813565680754e-20
7.373737373737374,-1.3131313131313131,0.015951678764149633,5.619544283166164e-20
7.373737373737374,-1.1111111111111107,0.023923498199400366,8.925838681847756e-20
7.373737373737374,-0.9090909090909101,0.03342846217828309,1.3122725898304774e-19
7.373737373737374,-0.7070707070707076,0.043601405272370934,1.785952310930585e-19
7.373737373737374,-0.5050505050505052,0.053158022150714364,2.2502055550158864e-19
7.373737373737374,-0.30303030303030276,0.06063627772771678,2.624873402173026e-19
7.373737373737374,-0.10101010101010033,0.06475174293639353,2.8349591317623115e-19
7.373737373737374,0.10101010101010033,0.06475174293639353,2.8349591317623115e-19
7.373737373737374,0.30303030303030276,0.06063627772771678,2.624873402173026e-19
7.373737373737374,0.5050505050505052,0.053158022150714364,2.2502055550158864e-19
7.373737373737374,0.7070707070707076,0.043601405272370934,1.785952310930585e-19
7.373737373737374,0.9090909090909083,0.03342846217828317,1.3122725898304868e-19
7.373737373737374,1.1111111111111107,0.023923498199400366,8.925838681847756e-20
7.373737373737374,1.3131313131313131,0.015951678764149633,5.619544283166164e-20
7.373737373737374,1.5151515151515156,0.009884236103191817,3.2743813565680754e-20
7.373737373737374,1.7171717171717162,0.005671554360640256,1.765533364933797e-20
7.373737373737374,1.9191919191919187,0.002998799232154387,8.808007937034294e-21
7.373737373737374,2.121212121212121,0.0014508135339947608,4.0650523240842764e-21
7.373737373737374,2.3232323232323235,0.0006354491736118409,1.735276390975946e-21
7.373737373737374,2.525252525252524,0.0002476924688180275,6.850295618452237e-22
7.373737373737374,2.7272727272727266,8.331441901392528e-05,2.5004009383617e-22
7.373737373737374,2.929292929292929,2.2619998199390415e-05,8.437028238574953e-23
7.373737373737374,3.1313131313131315,4.0040729319267935e-06,2.631283950088464e-23
7.373737373737374,3.333333333333334,-1.7341317101024902e-07,7.583381023090227e-24
7.373737373737374,3.5353535353535346,-4.89105495079017e-07,2.0192678566261885e-24
7.373737373737374,3.737373737373737,-2.157970465803811e-07,4.966846801506583e-25
7.373737373737374,3.9393939393939394,-4.837719359746479e-08,1.12835225195464e-25
7.373737373737374,4.141414141414142,3.149201410521956e-10,2.3670582077977456e-26
7.373737373737374,4.3434343434343425,3.100349764602663e-09,4.584573285672659e-27
7.373737373737374,4.545454545454545,-1.463354220577917e-09,8.1967677517436e-28
7.373737373737374,4.747474747474747,-3.3595857052043796e-09,1.3526045261526691e-28
7.373737373737374,4.94949494949495,-2.908993316743637e-09,2.0597630865597055e-29
7.373737373737374,5.1515151515151505,-1.8125961557787873e-09,2.894134831068961e-30
7.373737373737374,5.353535353535353,-9.279496722348188e-10,3.751589473905101e-31
7.373737373737374,5.555555555555555,-4.118710149437097e-10,4.485905708746925e-32
7.373737373737374,5.757575757575758,-1.6298083704115759e-10,4.94731661803437e-33
7.373737373737374,5.9595959595959584,-5.846048391464534e-11,5.0318032437568305e-34
7.373737373737374,6.161616161616163,-1.9214081976923844e-11,4.7191607850373374e-35
7.373737373737374,6.363636363636363,-5.829592516648481e-12,4.0808341824987166e-36
7.373737373737374,6.565656565656564,-1.6415377066933763e-12,3.253381785636593e-37
7.373737373737374,6.767676767676768,-4.3072797289699247e-13,2.3910285511340593e-38
7.373737373737374,6.969696969696969,-1.0564240741690203e-13,1.6198046823696346e-39
7.373737373737374,7.171717171717173,-2.4278104289850836e-14,1.0114300451804989e-40
7.373737373737374,7.373737373737374,-5.238204484948999e-15,5.820684239205244e-42
7.373737373737374,7.575757575757574,-1.0627600189893656e-15,3.087089988827378e-43
7.373737373737374,7.777777777777779,-2.030241100054203e-16,1.5088147857179442e-44
7.373737373737374,7.979797979797979,-3.655958888925809e-17,6.795328163974379e-46
7.373737373737374,8.18181818181818,-6.2116128732171025e-18,2.8200140811077287e-47
7.373737373737374,8.383838383838384,-9.965657876614356e-19,1.0782980487359848e-48
7.373737373737374,8.585858585858585,-1.5108011197016792e-19,3.798876616290588e-50
7.373737373737374,8.787878787878789,-2.165560049020911e-20,1.2330598556005983e-51
7.373737373737374,8.98989898989899,-2.9364595312352666e-21,3.6873218163802476e-53
7.373737373737374,9.19191919191919,-3.768518129479207e-22,1.0158336252420968e-54
7.373737373737374,9.393939393939394,-4.5791925422454235e-23,2.5781421354139143e-56
7.373737373737374,9.595959595959595,-5.270335165719528e-24,6.0277213582833434e-58
7.373737373737374,9.7979797979798,-5.747264315259715e-25,1.2982309850048314e-59
7.373737373737374,10.0,-5.939991912945362e-26,2.5756970080116505e-61
7.575757575757574,-10.0,-4.084981863095024e-26,1.3328218451174446e-62
7.575757575757574,-9.797979797979798,-3.944179541800831e-25,6.728331350935366e-61
7.575757575757574,-9.595959595959595,-3.608689192845215e-24,3.129022751036028e-59
7.575757575757574,-9.393939393939394,-3.1277445385726534e-23,1.3405569222285036e-57
7.575757575757574,-9.191919191919192,-2.5671359443529874e-22,5.291114286632379e-56
7.575757575757574,-8.98989898989899,-1.994483694456638e-21,1.924002587788032e-54
7.575757575757574,-8.787878787878787,-1.4661640660256465e-20,6.445747415385354e-53
7.575757575757574,-8.585858585858587,-1.0192618351664142e-19,1.989591112543151e-51
7.575757575757574,-8.383838383838384,-6.697149600623963e-19,5.658384948294034e-50
7.575757575757574,-8.181818181818182,-4.156313490833779e-18,1.482777332756009e-48
7.575757575757574,-7.979797979797979,-2.434494863927431e-17,3.580407464369145e-47
7.575757575757574,-7.777777777777778,-1.3446367002059908e-16,7.966765075298678e-46
7.575757575757574,-7.575757575757576,-6.995868973334669e-16,1.6336025028044579e-44
7.575757575757574,-7.373737373737374,-3.4243512862803862e-15,3.087089988827378e-43
7.575757575757574,-7.171717171717171,-1.5745800906860437e-14,5.376707798808595e-42
7.575757575757574,-6.96969696969697,-6.789045319496117e-14,8.631289728568278e-41
7.575757575757574,-6.767676767676768,-2.738605941196592e-13,1.277194941512266e-39
7.575757575757574,-6.565656565656566,-1.0306028045179172e-12,1.7421815222428586e-38
7.575757575757574,-6.363636363636363,-3.6049749693776495e-12,2.1908835136428088e-37
7.575757575757574,-6.161616161616162,-1.166428120215617e-11,2.5402260308522456e-36
7.575757575757574,-5.959595959595959,-3.4680466914641463e-11,2.715768879420352e-35
7.575757575757574,-5.757575757575758,-9.386292290441292e-11,2.6774633971127735e-34
7.575757575757574,-5.555555555555555,-2.280033364938025e-10,2.4345028814373236e-33
7.575757575757574,-5.353535353535354,-4.858125744037152e-10,2.0417456510331069e-32
7.575757575757574,-5.151515151515151,-8.709732317363539e-10,1.5796069806005414e-31
7.575757575757574,-4.94949494949495,-1.1989982846710644e-09,1.1274748326252517e-30
7.575757575757574,-4.747474747474747,-9.323561579377777e-10,7.425612499281091e-30
7.575757575757574,-4.545454545454546,4.86163752443772e-10,4.513207760356007e-29
7.575757575757574,-4.343434343434343,1.3016015256146107e-09,2.5317959043382435e-28
7.575757575757574,-4.141414141414142,-8.894909386814025e-09,1.3110753279158978e-27
7.575757575757574,-3.9393939393939394,-5.592918996444184e-08,6.268300588970829e-27
7.575757575757574,-3.737373737373738,-1.5534232021130776e-07,2.7673555789009556e-26
7.575757575757574,-3.5353535353535355,-1.2884340777632563e-07,1.1283522519546547e-25
7.575757575757574,-3.333333333333333,1.0829152518920549e-06,4.249737532978723e-25
7.575757575757574,-3.1313131313131315,7.36972208091453e-06,1.478738438478374e-24
7.575757575757574,-2.929292929292929,3.000550253934709e-05,4.754526215498536e-24
7.575757575757574,-2.7272727272727275,9.66459065401314e-05,1.4128128556090838e-23
7.575757575757574,-2.525252525252525,0.00026638391224800877,3.8805914993502515e-23
7.575757575757574,-2.3232323232323235,0.0006505708541984486,9.854177824127456e-23
7.575757575757574,-2.121212121212121,0.0014347487863844732,2.3137878606873735e-22
7.575757575757574,-1.9191919191919187,0.0028906499152002796,5.024309401020326e-22
7.575757575757574,-1.717171717171718,0.005361484496325638,1.0091244382503772e-21
7.575757575757574,-1.5151515151515156,0.009203632082362646,1.874953345355249e-21
7.575757575757574,-1.3131313131313131,0.014678521627409354,3.2230780959663852e-21
7.575757575757574,-1.1111111111111107,0.02181108629302214,5.126697386287218e-21
7.575757575757574,-0.9090909090909101,0.030258881508845443,7.546348882371994e-21
7.575757575757574,-0.7070707070707076,0.039253970434626126,1.02803439187709e-20
7.575757575757574,-0.5050505050505052,0.04767184960585466,1.296229919943223e-20
7.575757575757574,-0.30303030303030276,0.05424164353627408,1.5128105091275615e-20
7.575757575757574,-0.10101010101010033,0.05785155895661535,1.6342994023671002e-20
7.575757575757574,0.10101010101010033,0.05785155895661535,1.6342994023671002e-20
7.575757575757574,0.30303030303030276,0.05424164353627408,1.5128105091275615e-20
7.575757575757574,0.5050505050505052,0.04767184960585466,1.296229919943223e-20
7.575757575757574,0.7070707070707076,0.039253970434626126,1.02803439187709e-20
7.575757575757574,0.9090909090909083,0.03025888150884551,7.546348882372047e-21
7.575757575757574,1.1111111111111107,0.02181108629302214,5.126697386287218e-21
7.575757575757574,1.3131313131313131,0.014678521627409354,3.2230780959663852e-21
7.575757575757574,1.5151515151515156,0.009203632082362646,1.874953345355249e-21
7.575757575757574,1.7171717171717162,0.005361484496325665,1.009124438250384e-21
7.575757575757574,1.9191919191919187,0.0028906499152002796,5.024309401020326e-22
7.575757575757574,2.121212121212121,0.0014347487863844732,2.3137878606873735e-22
7.575757575757574,2.3232323232323235,0.0006505708541984486,9.854177824127456e-23
7.575757575757574,2.525252525252524,0.0002663839122480096,3.880591499350278e-23
7.575757575757574,2.7272727272727266,9.664590654013225e-05,1.4128128556090838e-23
7.575757575757574,2.929292929292929,3.000550253934709e-05,4.754526215498536e-24
7.575757575757574,3.1313131313131315,7.36972208091453e-06,1.478738438478374e-24
7.575757575757574,3.333333333333334,1.082915251892053e-06,4.249737532978724e-25
7.575757575757574,3.5353535353535346,-1.2884340777632635e-07,1.1283522519546705e-25
7.575757575757574,3.737373737373737,-1.5534232021131493e-07,2.767355578900994e-26
7.575757575757574,3.9393939393939394,-5.592918996444184e-08,6.268300588970829e-27
7.575757575757574,4.141414141414142,-8.894909386814025e-09,1.3110753279158978e-27
7.575757575757574,4.3434343434343425,1.3016015256142865e-09,2.5317959043382793e-28
7.575757575757574,4.545454545454545,4.861637524439978e-10,4.5132077603560055e-29
7.575757575757574,4.747474747474747,-9.323561579377777e-10,7.425612499281091e-30
7.575757575757574,4.94949494949495,-1.1989982846710644e-09,1.1274748326252517e-30
7.575757575757574,5.1515151515151505,-8.70973231736338e-10,1.579606980600563e-31
7.575757575757574,5.353535353535353,-4.858125744037151e-10,2.0417456510331348e-32
7.575757575757574,5.555555555555555,-2.280033364938025e-10,2.4345028814373236e-33
7.575757575757574,5.757575757575758,-9.386292290441292e-11,2.6774633971127735e-34
7.575757575757574,5.9595959595959584,-3.468046691464154e-11,2.7157688794203517e-35
7.575757575757574,6.161616161616163,-1.166428120215617e-11,2.5402260308522105e-36
7.575757575757574,6.363636363636363,-3.6049749693776495e-12,2.1908835136428088e-37
