# {'k0': 0.5, 'sigma0': 188.49555921538757, 'N': 3, 'omega_out': 1225.2211349000193, 'sigma_out': 125.66370614359172, 'omegap': 1256.6370614359173, 'sigmap': 628.3185307179587}
f1,f2,S,B
227.27272727272725,424.2424242424242,-1.3219493050610465e-17,8.021675911953544e-10
227.27272727272725,429.2929292929293,-3.575521271599135e-17,-1.3508825586419987e-10
227.27272727272725,434.3434343434343,-2.9082882884889594e-17,-9.705663844786051e-10
227.27272727272725,439.3939393939394,-1.4654050177420052e-17,-1.2381622910974576e-09
227.27272727272725,444.4444444444444,3.7382314763274636e-18,-7.706408526063392e-10
227.27272727272725,449.4949494949494,1.2673113847890526e-17,1.4489902534366515e-10
227.27272727272725,454.5454545454545,-3.507452561647511e-18,8.988340529574717e-10
227.27272727272725,459.5959595959596,-2.5023827677684823e-19,9.602735893797714e-10
227.27272727272725,464.64646464646455,-1.2116335335320188e-18,2.977084827918021e-10
227.27272727272725,469.69696969696963,2.813671292391164e-18,-5.369212383044805e-10
227.27272727272725,474.7474747474747,1.1658971143934305e-18,-8.262609419497855e-10
227.27272727272725,479.7979797979798,1.0510048466695476e-18,-3.344393217798199e-10
227.27272727272725,484.8484848484848,4.3157927485078464e-19,4.1903043082645823e-10
227.27272727272725,489.89898989898984,-2.3312103233479003e-19,6.421949527837682e-10
227.27272727272725,494.9494949494949,-3.7947687770790917e-19,1.3049553710387105e-10
227.27272727272725,499.99999999999994,-1.278221713309167e-19,-4.57381184988402e-10
232.32323232323228,0.0,-0.0,-0.0
232.32323232323228,5.05050505050505,-1.133788325301699e-09,-2.360964916172944e-09
232.32323232323228,10.1010101010101,-1.5350166404868122e-09,-3.3374045877207763e-09
232.32323232323228,15.15151515151515,-1.7678054969656382e-09,-4.035974094274743e-09
232.32323232323228,20.2020202020202,-1.8810979861814696e-09,-4.550082630165708e-09
232.32323232323228,25.25252525252525,-1.893931344665858e-09,-4.915358082106997e-09
232.32323232323228,30.3030303030303,-1.8189175074327025e-09,-5.152774426425258e-09
232.32323232323228,35.35353535353535,-1.6683005159240011e-09,-5.278744437652748e-09
232.32323232323228,40.4040404040404,-1.4560192286630693e-09,-5.3081947107649925e-09
232.32323232323228,45.454545454545446,-1.1982655473240185e-09,-5.255480438854106e-09
232.32323232323228,50.5050505050505,-9.132319693497565e-10,-5.134515428769581e-09
232.32323232323228,55.55555555555555,-6.203143265576741e-10,-4.958611849441549e-09
232.32323232323228,60.6060606060606,-3.389276134017299e-10,-4.740236337812393e-09
232.32323232323228,65.65656565656565,-8.708078458283868e-11,-4.490775934996408e-09
232.32323232323228,70.7070707070707,1.201252767074208e-10,-4.220355963280283e-09
232.32323232323228,75.75757575757575,2.718902761308123e-10,-3.937725978048157e-09
232.32323232323228,80.8080808080808,3.6280022555689997e-10,-3.650215872524771e-09
232.32323232323228,85.85858585858585,3.9341974877715336e-10,-3.363756457815897e-09
232.32323232323228,90.90909090909089,3.7024353687140756e-10,-3.0829547437050842e-09
232.32323232323228,95.95959595959594,3.049296850866702e-10,-2.8112123029317156e-09
232.32323232323228,101.010101010101,2.128355360815542e-10,-2.5508746761621277e-09
232.32323232323228,106.06060606060605,1.109920985906929e-10,-2.3034002212198936e-09
232.32323232323228,111.1111111111111,1.5768863035631733e-11,-2.0695377556056963e-09
232.32323232323228,116.16161616161614,-5.94260382004747e-11,-1.8495035309534415e-09
232.32323232323228,121.2121212121212,-1.0602014313799219e-10,-1.6431493467402515e-09
232.32323232323228,126.26262626262626,-1.213601297576913e-10,-1.450114866185376e-09
232.32323232323228,131.3131313131313,-1.0874641318454312e-10,-1.2699584078437531e-09
232.32323232323228,136.36363636363635,-7.634601241545323e-11,-1.1022616679418008e-09
232.32323232323228,141.4141414141414,-3.5147548283759445e-11,-9.467050320289575e-10
232.32323232323228,146.46464646464645,3.638008598424642e-12,-8.031114313016045e-10
232.32323232323228,151.5151515151515,3.1148529141990826e-11,-6.714581635435198e-10
232.32323232323228,156.56565656565655,4.277899785848711e-11,-5.518577897186322e-10
232.32323232323228,161.6161616161616,3.8910462665784375e-11,-4.445111569332757e-10
232.32323232323228,166.66666666666666,2.42345088867505e-11,-3.4963775122838684e-10
232.32323232323228,171.7171717171717,5.854774082879772e-12,-2.6739083737018e-10
232.32323232323228,176.76767676767676,-9.246643997147948e-12,-1.9776699534747168e-10
232.32323232323228,181.81818181818178,-1.653250508068584e-11,-1.4052141897349576e-10
232.32323232323228,186.86868686868686,-1.5199584041732363e-11,-9.510132331783624e-11
232.32323232323228,191.9191919191919,-7.958241300323202e-12,-6.060958763747915e-11
232.32323232323228,196.96969696969697,5.827949044106799e-13,-3.580891974793539e-11
232.32323232323228,202.020202020202,6.201827555800442e-12,-1.9173038580584232e-11
232.32323232323228,207.07070707070707,6.956381910675336e-12,-8.985504363081337e-12
232.32323232323228,212.1212121212121,3.774014233020518e-12,-3.479066442607177e-12
232.32323232323228,217.17171717171715,-5.135055377775234e-13,-9.993511816577328e-13
232.32323232323228,222.2222222222222,-3.0874597459250317e-12,-1.6743052048166838e-13
232.32323232323228,227.27272727272725,-2.829854798413652e-12,-7.60876022885997e-15
232.32323232323228,232.32323232323228,-7.302352920815524e-13,-0.0
232.32323232323228,237.37373737373736,1.1832535473901214e-12,7.76534617645961e-15
232.32323232323228,242.4242424242424,1.521533183001782e-12,1.7387867472570868e-13
232.32323232323228,247.47474747474746,4.898784575965038e-13,1.0497147685039428e-12
232.32323232323228,252.5252525252525,-6.048632874612126e-13,3.661553829892697e-12
232.32323232323228,257.57575757575756,-7.419340437657346e-13,9.350084368102966e-12
232.32323232323228,262.6262626262626,-9.217765228426726e-14,1.9373788008959858e-11
232.32323232323228,267.67676767676767,4.1521750180566383e-13,3.430289761859687e-11
232.32323232323228,272.7272727272727,2.6523360418593333e-13,5.3293935094685285e-11
232.32323232323228,277.77777777777777,-1.4578927946158383e-13,7.341013963088125e-11
232.32323232323228,282.8282828282828,-2.1277873828540772e-13,8.922172678420727e-11
232.32323232323228,287.8787878787878,3.5099647661892086e-14,9.295712507733908e-11
232.32323232323228,292.9292929292929,1.3423736878252438e-13,7.545316223590989e-11
232.32323232323228,297.9797979797979,-1.2247927056377007e-14,2.804162043256039e-11
232.32323232323228,303.030303030303,-7.902671134273989e-14,-5.470347065122333e-11
232.32323232323228,308.080808080808,1.8298621291996985e-14,-1.7173967584380068e-10
232.32323232323228,313.1313131313131,4.1105174045703754e-14,-3.1258628287413765e-10
232.32323232323228,318.18181818181813,-2.5343584201824866e-14,-4.556556583018622e-10
232.32323232323228,323.2323232323232,-1.0973817870278353e-14,-5.690660306291964e-10
232.32323232323228,328.2828282828283,2.051370364607799e-14,-6.149271413289942e-10
232.32323232323228,333.3333333333333,-8.63922674988205e-15,-5.574543258838463e-10
232.32323232323228,338.38383838383834,-3.719986972940043e-15,-3.74152685787881e-10
232.32323232323228,343.4343434343434,7.898675297465559e-15,-6.785661913193407e-11
232.32323232323228,348.48484848484844,-6.286994036837982e-15,3.2403091809607206e-10
232.32323232323228,353.5353535353535,3.264614598259947e-15,7.276018817972428e-10
232.32323232323228,358.58585858585855,-1.0630271457147476e-15,1.0418692508972625e-09
232.32323232323228,363.63636363636357,5.600897288498448e-18,1.1613064135461863e-09
232.32323232323228,368.68686868686865,2.826075263952409e-16,1.0089656473899277e-09
232.32323232323228,373.73737373737373,-1.858007481939662e-16,5.7211668822743e-10
232.32323232323228,378.7878787878787,-6.297874085751264e-17,-7.261944421231899e-11
232.32323232323228,383.8383838383838,3.2447463885510633e-16,-7.593961363942401e-10
232.32323232323228,388.88888888888886,-4.726855074648431e-16,-1.2690320750826746e-09
232.32323232323228,393.93939393939394,3.877369797655346e-16,-1.3996000310539753e-09
232.32323232323228,398.9898989898989,-7.767114592743557e-17,-1.053551068267603e-09
232.32323232323228,404.040404040404,-1.7789362731708673e-16,-3.0668869276563077e-10
232.32323232323228,409.09090909090907,7.403786921416982e-17,5.819773328328317e-10
232.32323232323228,414.14141414141415,1.0362696415210892e-16,1.2469269664686629e-09
232.32323232323228,419.19191919191917,3.3960988263020567e-17,1.37035130223723e-09
232.32323232323228,424.2424242424242,-3.2613462231401654e-18,8.556535581012385e-10
232.32323232323228,429.2929292929293,-6.764413426659371e-18,-7.456242335713101e-11
232.32323232323228,434.3434343434343,3.934109909129306e-18,-9.422048128305093e-10
232.32323232323228,439.3939393939394,1.523758884810506e-17,-1.2525043224227574e-09
232.32323232323228,444.4444444444444,8.694344513144244e-18,-8.038320805620084e-10
232.32323232323228,449.4949494949494,-8.37430263675751e-18,1.2915528540099703e-10
232.32323232323228,454.5454545454545,4.56060199987374e-18,9.15489055113734e-10
232.32323232323228,459.5959595959596,-3.908033570624917e-18,9.876833907442283e-10
232.32323232323228,464.64646464646455,1.6435849658622516e-18,2.9955038117893136e-10
232.32323232323228,469.69696969696963,1.8981558487798653e-18,-5.69668783285326e-10
232.32323232323228,474.7474747474747,1.1528679134354158e-18,-8.585742527276391e-10
232.32323232323228,479.7979797979798,-4.891588878421236e-19,-3.235780593937704e-10
232.32323232323228,484.8484848484848,3.9639068607932577e-19,4.671012873828178e-10
232.32323232323228,489.89898989898984,-1.3176594247440208e-19,6.690764566265241e-10
232.32323232323228,494.9494949494949,1.7066558774532289e-19,9.696373240500623e-11
232.32323232323228,499.99999999999994,-1.5997278862473916e-19,-5.089450435279949e-10
237.37373737373736,0.0,-0.0,-0.0
237.37373737373736,5.05050505050505,-1.1145577587447545e-09,-2.342683884845054e-09
237.37373737373736,10.1010101010101,-1.4996201500481379e-09,-3.3227832806887744e-09
237.37373737373736,15.15151515151515,-1.7141122222744704e-09,-4.028994869433022e-09
237.37373737373736,20.2020202020202,-1.8074665431901739e-09,-4.551373737056239e-09
237.37373737373736,25.25252525252525,-1.7997866327810477e-09,-4.923810176330238e-09
237.37373737373736,30.3030303030303,-1.7051065028992137e-09,-5.1663431230583e-09
237.37373737373736,35.35353535353535,-1.5373211464503037e-09,-5.294986669686914e-09
237.37373737373736,40.4040404040404,-1.3121030618713152e-09,-5.324659367096351e-09
237.37373737373736,45.454545454545446,-1.0472816990944153e-09,-5.269991473197217e-09
237.37373737373736,50.5050505050505,-7.623875206490436e-10,-5.145364837610694e-09
237.37373737373736,55.55555555555555,-4.776453341737883e-10,-4.9646747284841e-09
237.37373737373736,60.6060606060606,-2.126015342489926e-10,-4.74101937972968e-09
237.37373737373736,65.65656565656565,1.5437037763233137e-11,-4.486410820797051e-09
237.37373737373736,70.7070707070707,1.9295561436814988e-10,-4.2115490361949504e-09
237.37373737373736,75.75757575757575,3.115608901622873e-10,-3.925675092868352e-09
237.37373737373736,80.8080808080808,3.688731314004032e-10,-3.6365044121921006e-09
237.37373737373736,85.85858585858585,3.6879566275891794e-10,-3.35023334075389e-09
237.37373737373736,90.90909090909089,3.210392270724841e-10,-3.071607971616419e-09
237.37373737373736,95.95959595959594,2.3987503502563667e-10,-2.8040423641150853e-09
237.37373737373736,101.010101010101,1.4221196666120116e-10,-2.5497730322289577e-09
237.37373737373736,106.06060606060605,4.5223894873462394e-11,-2.3100372302142756e-09
237.37373737373736,111.1111111111111,-3.613143457016427e-11,-2.085263742262438e-09
237.37373737373736,116.16161616161614,-9.128842012006358e-11,-1.8752662839214146e-09
237.37373737373736,121.2121212121212,-1.1552943535043601e-10,-1.679431045609582e-09
237.37373737373736,126.26262626262626,-1.1039303490123856e-10,-1.4968912316072273e-09
237.37373737373736,131.3131313131313,-8.288563310102339e-11,-1.326682619166478e-09
237.37373737373736,136.36363636363635,-4.359522154583992e-11,-1.1678751881677664e-09
237.37373737373736,141.4141414141414,-4.074172926096894e-12,-1.0196768060158496e-09
237.37373737373736,146.46464646464645,2.5921019242534376e-11,-8.815058842294385e-10
237.37373737373736,151.5151515151515,4.0647063848212294e-11,-7.530309615698125e-10
237.37373737373736,156.56565656565655,3.9445061160442965e-11,-6.341764249492934e-10
237.37373737373736,161.6161616161616,2.634115934410394e-11,-5.250951463758301e-10
237.37373737373736,166.66666666666666,8.27769805166381e-12,-4.2611074197612733e-10
237.37373737373736,171.7171717171717,-7.469828289282103e-12,-3.376344303401024e-10
237.37373737373736,176.76767676767676,-1.581391370891097e-11,-2.6006397336640934e-10
237.37373737373736,181.81818181818178,-1.5404561885938967e-11,-1.936747049596044e-10
237.37373737373736,186.86868686868686,-8.623244147118006e-12,-1.3851485532350668e-10
237.37373737373736,191.9191919191919,-5.133403622394421e-14,-9.431881760972111e-11
237.37373737373736,196.96969696969697,5.883419664374419e-12,-6.045216277159202e-11
237.37373737373736,202.020202020202,6.9649493269883065e-12,-3.59005637381647e-11
237.37373737373736,207.07070707070707,3.9424809158039194e-12,-1.931090968946319e-11
237.37373737373736,212.1212121212121,-3.656139087523909e-13,-9.086565849445124e-12
237.37373737373736,217.17171717171715,-3.037332448991961e-12,-3.5301240934077024e-12
237.37373737373736,222.2222222222222,-2.846119767446844e-12,-1.0167590967758694e-12
237.37373737373736,227.27272727272725,-7.497834759681678e-13,-1.706808090124382e-13
237.37373737373736,232.32323232323228,1.1832535473901214e-12,-7.76534617645961e-15
237.37373737373736,237.37373737373736,1.5198385793415664e-12,-0.0
237.37373737373736,242.4242424242424,4.696699942664569e-13,7.920954196167458e-15
237.37373737373736,247.47474747474746,-6.250218121439835e-13,1.7702007118863985e-13
237.37373737373736,252.5252525252525,-7.34351971661921e-13,1.0651617036168846e-12
237.37373737373736,257.57575757575756,-6.395304800802331e-14,3.69714537474624e-12
237.37373737373736,262.6262626262626,4.2731822881176986e-13,9.375412256866419e-12
237.37373737373736,267.67676767676767,2.4672932652080075e-13,1.924072586680339e-11
237.37373737373736,272.7272727272727,-1.650713298527661e-13,3.362140431349277e-11
237.37373737373736,277.77777777777777,-2.049577809852515e-13,5.128341950137387e-11
237.37373737373736,282.8282828282828,5.247619508664032e-14,6.877759573218792e-11
237.37373737373736,287.8787878787878,1.3123420386977347e-13,8.015075381765377e-11
237.37373737373736,292.9292929292929,-2.5346704031302828e-14,7.731455676689151e-11
237.37373737373736,297.9797979797979,-7.620568178529954e-14,5.1315197592236054e-11
237.37373737373736,303.030303030303,2.7092249862992806e-14,-5.409545239245845e-12
237.37373737373736,308.080808080808,3.6667614031114855e-14,-9.597194895691621e-11
237.37373737373736,313.1313131313131,-2.9482601610394646e-14,-2.1572526717321103e-10
237.37373737373736,318.18181818181813,-5.866509120364348e-15,-3.496393191465098e-10
237.37373737373736,323.2323232323232,1.9850014926120695e-14,-4.715772160016718e-10
237.37373737373736,328.2828282828283,-1.1323870904465117e-14,-5.467032101311112e-10
237.37373737373736,333.3333333333333,-9.201403058848725e-16,-5.378316441946931e-10
237.37373737373736,338.38383838383834,6.6618874021830774e-15,-4.1557102713027826e-10
237.37373737373736,343.4343434343434,-6.495168609138524e-15,-1.7067249909242939e-10
237.37373737373736,348.48484848484844,4.168702392099089e-15,1.7466236305001506e-10
237.37373737373736,353.5353535353535,-2.0805114583598534e-15,5.610742663487439e-10
237.37373737373736,358.58585858585855,8.839630859228272e-16,8.967170081309961e-10
237.37373737373736,363.63636363636357,-4.128060430117097e-16,1.0754460175442345e-09
237.37373737373736,368.68686868686865,3.53509154513183e-16,1.007775540288665e-09
237.37373737373736,373.73737373737373,-4.66205737395439e-16,6.581355932246905e-10
237.37373737373736,378.7878787878787,5.795701777987224e-16,7.600471794043231e-11
237.37373737373736,383.8383838383838,-5.507971962421045e-16,-5.949348744698877e-10
237.37373737373736,388.88888888888886,2.9915904139347086e-16,-1.1431329357227953e-09
237.37373737373736,393.93939393939394,6.439903045561231e-17,-1.3541667545762296e-09
237.37373737373736,398.9898989898989,-2.0722025563492835e-16,-1.1000268656883615e-09
237.37373737373736,404.040404040404,-4.146057248761532e-18,-4.191292397106392e-10
237.37373737373736,409.09090909090907,9.798077656769386e-17,4.571876477656686e-10
237.37373737373736,414.14141414141415,6.606037181256771e-17,1.1666218832985013e-09
237.37373737373736,419.19191919191917,2.891618623160521e-17,1.3661131761310919e-09
237.37373737373736,424.2424242424242,1.7493801225979837e-17,9.169926166274742e-10
237.37373737373736,429.2929292929293,1.9723608529965567e-17,6.5303312312640025e-12
237.37373737373736,434.3434343434343,1.8036646566609416e-17,-8.933698136202842e-10
237.37373737373736,439.3939393939394,-2.2409673614447597e-19,-1.2597473346936482e-09
237.37373737373736,444.4444444444444,-7.664463252579944e-18,-8.477007736102472e-10
237.37373737373736,449.4949494949494,5.987779371091129e-18,9.3281129175722e-11
237.37373737373736,454.5454545454545,-3.5167455870385035e-18,9.179008550597952e-10
237.37373737373736,459.5959595959596,-8.573447996987426e-19,1.0171000543361885e-09
237.37373737373736,464.64646464646455,8.837612793402788e-19,3.1634843417685717e-10
237.37373737373736,469.69696969696963,1.1277386166135834e-19,-5.885374935161289e-10
237.37373737373736,474.7474747474747,-8.605500898083547e-19,-8.898974834472943e-10
237.37373737373736,479.7979797979798,5.489849934703967e-19,-3.232894630062561e-10
237.37373737373736,484.8484848484848,2.778656263778271e-19,5.051129197857136e-10
237.37373737373736,489.89898989898984,2.3004994858865847e-19,6.959162380315037e-10
237.37373737373736,494.9494949494949,-7.467450446378816e-20,7.098441103490396e-11
237.37373737373736,499.99999999999994,3.3686598239607024e-20,-5.549004268153164e-10
242.4242424242424,0.0,-0.0,-0.0
242.4242424242424,5.05050505050505,-1.0904049716831609e-09,-2.3130161074051847e-09
242.4242424242424,10.1010101010101,-1.4579230343763003e-09,-3.291098489600511e-09
242.4242424242424,15.15151515151515,-1.653652545790116e-09,-3.999988862928732e-09
242.4242424242424,20.2020202020202,-1.7273218480180307e-09,-4.52595425583557e-09
242.4242424242424,25.25252525252525,-1.7000732336355508e-09,-4.900989321155537e-09
242.4242424242424,30.3030303030303,-1.587371783668716e-09,-5.144132814751249e-09
242.4242424242424,35.35353535353535,-1.4047590700998825e-09,-5.270983852238343e-09
242.4242424242424,40.4040404040404,-1.1695904121484385e-09,-5.296468321796304e-09
242.4242424242424,45.454545454545446,-9.012100306058996e-10,-5.235528807371436e-09
242.4242424242424,50.5050505050505,-6.202744593511856e-10,-5.103067213533496e-09
242.4242424242424,55.55555555555555,-3.475313995283783e-10,-4.9136230004819294e-09
242.4242424242424,60.6060606060606,-1.0226974237900301e-10,-4.680991688645805e-09
242.4242424242424,65.65656565656565,9.93463067913153e-11,-4.4178772191659386e-09
242.4242424242424,70.7070707070707,2.458282784623374e-10,-4.135620068991135e-09
242.4242424242424,75.75757575757575,3.3155995354226074e-10,-3.844016098366858e-09
242.4242424242424,80.8080808080808,3.5741626179313487e-10,-3.551226165582135e-09
242.4242424242424,85.85858585858585,3.3063363847928635e-10,-3.263768204028228e-09
242.4242424242424,90.90909090909089,2.638516846504584e-10,-2.9865791323190926e-09
242.4242424242424,95.95959595959594,1.733701716904279e-10,-2.7231322210417887e-09
242.4242424242424,101.010101010101,7.68083657721341e-11,-2.4755954571568227e-09
242.4242424242424,106.06060606060605,-9.50866272957604e-12,-2.2450173922896284e-09
242.4242424242424,111.1111111111111,-7.30104147579326e-11,-2.0315284676385014e-09
242.4242424242424,116.16161616161614,-1.0672827522959106e-10,-1.8345475328323398e-09
242.4242424242424,121.2121212121212,-1.101304738009884e-10,-1.652984975567738e-09
242.4242424242424,126.26262626262626,-8.87091960587718e-11,-1.4854353960956378e-09
242.4242424242424,131.3131313131313,-5.233595641909123e-11,-1.3303540142637177e-09
242.4242424242424,136.36363636363635,-1.2695606131206085e-11,-1.1862119723283423e-09
242.4242424242424,141.4141414141414,1.9625430935226986e-11,-1.0516264373113177e-09
242.4242424242424,146.46464646464645,3.7669509714744e-11,-9.254620031622679e-10
242.4242424242424,151.5151515151515,3.9564827954378073e-11,-8.06900472048537e-10
242.4242424242424,156.56565656565655,2.8471145204488694e-11,-6.954768034241953e-10
242.4242424242424,161.6161616161616,1.1011396108136346e-11,-5.910800093959009e-10
242.4242424242424,166.66666666666666,-5.312557312170332e-12,-4.939191753749468e-10
242.4242424242424,171.7171717171717,-1.482985315913672e-11,-4.0445667902175554e-10
242.4242424242424,176.76767676767676,-1.554194515896142e-11,-3.2331307403396807e-10
242.4242424242424,181.81818181818178,-9.38718265563208e-12,-2.511508975497163e-10
242.4242424242424,186.86868686868686,-8.473020805353366e-13,-1.8854761797213952e-10
242.4242424242424,191.9191919191919,5.447144973869347e-12,-1.358706853582518e-10
242.4242424242424,196.96969696969697,6.952329872802194e-12,-9.316966146595957e-11
242.4242424242424,202.020202020202,4.168412537362638e-12,-6.010107032667023e-11
242.4242424242424,207.07070707070707,-1.4256383568604703e-13,-3.590027321758273e-11
242.4242424242424,212.1212121212121,-2.9495029983927206e-12,-1.9410773326228755e-11
242.4242424242424,217.17171717171715,-2.8762835235669067e-12,-9.17458157817504e-12
242.4242424242424,222.2222222222222,-8.081474713645788e-13,-3.5777436968080677e-12
242.4242424242424,227.27272727272725,1.1572096821616375e-12,-1.0335632095647384e-12
242.4242424242424,232.32323232323228,1.521533183001782e-12,-1.7387867472570868e-13
242.4242424242424,237.37373737373736,4.696699942664569e-13,-7.920954196167458e-15
242.4242424242424,242.4242424242424,-6.316324876082118e-13,-0.0
242.4242424242424,247.47474747474746,-7.301855447457148e-13,8.075524808784048e-15
242.4242424242424,252.5252525252525,-4.697256725227548e-14,1.8010066069141252e-13
242.4242424242424,257.57575757575756,4.345852374275257e-13,1.0798484559949202e-12
242.4242424242424,262.6262626262626,2.328316151481251e-13,3.728100236837788e-12
242.4242424242424,267.67676767676767,-1.7881876188014254e-13,9.382215038090436e-12
242.4242424242424,272.7272727272727,-1.977183734265183e-13,1.905212063334178e-11
242.4242424242424,277.77777777777777,6.594310535593678e-14,3.2805861077605286e-11
242.4242424242424,282.8282828282828,1.2749332817930642e-13,4.9003073963125764e-11
242.4242424242424,287.8787878787878,-3.5915223655649935e-14,6.368714887656955e-11
242.4242424242424,292.9292929292929,-7.264797616155993e-14,7.043695773808324e-11
242.4242424242424,297.9797979797979,3.409303297012748e-14,6.099003730452812e-11
242.4242424242424,303.030303030303,3.199628477407592e-14,2.6862274980877497e-11
242.4242424242424,308.080808080808,-3.2286371509713093e-14,-3.8023748802407445e-11
242.4242424242424,313.1313131313131,-1.1859782449951317e-15,-1.3402933136163022e-10
242.4242424242424,318.18181818181813,1.8507957167340695e-14,-2.525579392700178e-10
242.4242424242424,323.2323232323232,-1.3215626456688598e-14,-3.7402785787792716e-10
242.4242424242424,328.2828282828283,1.6378725182880275e-15,-4.684167242687554e-10
242.4242424242424,333.3333333333333,5.152948594684542e-15,-4.99563543298988e-10
242.4242424242424,338.38383838383834,-6.2434479592157205e-15,-4.336902415399443e-10
242.4242424242424,343.4343434343434,4.668812441648045e-15,-2.512791329830632e-10
242.4242424242424,348.48484848484844,-2.8271066937506484e-15,4.0312275910173656e-11
242.4242424242424,353.5353535353535,1.6013722117478764e-15,3.978267002837242e-10
242.4242424242424,358.58585858585855,-1.0062944502048587e-15,7.41893351869444e-10
242.4242424242424,363.63636363636357,8.066812716091263e-16,9.700185022006632e-10
242.4242424242424,368.68686868686865,-7.735083679554336e-16,9.8393918661608e-10
242.4242424242424,373.73737373737373,7.246075737008995e-16,7.268941739656303e-10
242.4242424242424,378.7878787878787,-5.261426496522631e-16,2.1965517708119496e-10
242.4242424242424,383.8383838383838,1.5758726135875356e-16,-4.2096738392290277e-10
242.4242424242424,388.88888888888886,1.8325365464386315e-16,-9.973418414948367e-10
242.4242424242424,393.93939393939394,-1.8445957379625392e-16,-1.2876990068312718e-09
242.4242424242424,398.9898989898989,-7.653560767756144e-17,-1.1347894976347788e-09
242.4242424242424,404.040404040404,6.357862655305267e-17,-5.355842566267204e-10
242.4242424242424,409.09090909090907,7.473438925462177e-17,3.1429556602850157e-10
242.4242424242424,414.14141414141415,4.893043492862432e-17,1.0638723987090466e-09
242.4242424242424,419.19191919191917,3.355124272856463e-17,1.3481279182846454e-09
242.4242424242424,424.2424242424242,2.6120212738806163e-17,9.819006330636508e-10
242.4242424242424,429.2929292929293,1.2060371719016208e-17,1.0660617696622017e-10
242.4242424242424,434.3434343434343,-8.618514603723269e-18,-8.224242526665141e-10
242.4242424242424,439.3939393939394,-2.5754777421772546e-18,-1.2568159149636145e-09
242.4242424242424,444.4444444444444,3.586451938999608e-18,-9.003540947986026e-10
242.4242424242424,449.4949494949494,-7.20945583180547e-19,3.671906686760769e-11
242.4242424242424,454.5454545454545,-2.6218684407417312e-18,9.041829644511088e-10
242.4242424242424,459.5959595959596,-8.2006270168815005e-19,1.0475959029672496e-09
242.4242424242424,464.64646464646455,-9.947988467056573e-19,3.4912210704896195e-10
242.4242424242424,469.69696969696963,-3.837855245181327e-19,-5.920128655682765e-10
242.4242424242424,474.7474747474747,1.1640168104754425e-19,-9.203979787038955e-10
242.4242424242424,479.7979797979798,3.581417224428316e-19,-3.354575971594358e-10
242.4242424242424,484.8484848484848,7.3872397259682815e-22,5.319438265847402e-10
242.4242424242424,489.89898989898984,1.1046609985162246e-19,7.241447736899892e-10
242.4242424242424,494.9494949494949,1.0573091345942519e-19,5.478835842144607e-11
242.4242424242424,499.99999999999994,1.3364422057078555e-20,-5.954655797056085e-10
247.47474747474746,0.0,-0.0,-0.0
247.47474747474746,5.05050505050505,-1.0617551622745465e-09,-2.272614790758737e-09
247.47474747474746,10.1010101010101,-1.4105966292175566e-09,-3.2431374494125744e-09
247.47474747474746,15.15151515151515,-1.5873324211946142e-09,-3.949756127910985e-09
247.47474747474746,20.2020202020202,-1.641800395885005e-09,-4.47456252263933e-09
247.47474747474746,25.25252525252525,-1.5961486760693256e-09,-4.8475185478234944e-09
247.47474747474746,30.3030303030303,-1.4672687696120603e-09,-5.086609958014984e-09
247.47474747474746,35.35353535353535,-1.2723228802668156e-09,-5.207012603743748e-09
247.47474747474746,40.4040404040404,-1.0302690404107926e-09,-5.223680107267626e-09
247.47474747474746,45.454545454545446,-7.618080032211429e-10,-5.15190699992333e-09
247.47474747474746,50.5050505050505,-4.884725200107665e-10,-5.0071669793554985e-09
247.47474747474746,55.55555555555555,-2.3119291378174816e-10,-4.804701888991861e-09
247.47474747474746,60.6060606060606,-8.590063259367477e-12,-4.5590648438166575e-09
247.47474747474746,65.65656565656565,1.6475345265519304e-10,-4.283711126616569e-09
247.47474747474746,70.7070707070707,2.7978040600612644e-10,-3.990678549087553e-09
247.47474747474746,75.75757575757575,3.339449078710918e-10,-3.690371424526107e-09
247.47474747474746,80.8080808080808,3.314766085785889e-10,-3.3914467715267477e-09
247.47474747474746,85.85858585858585,2.82783195276156e-10,-3.1007926411226973e-09
247.47474747474746,90.90909090909089,2.0297331689153369e-10,-2.8235839817946703e-09
247.47474747474746,95.95959595959594,1.0963366121118929e-10,-2.5633997706634775e-09
247.47474747474746,101.010101010101,2.0152189896657396e-11,-2.322385289020901e-09
247.47474747474746,106.06060606060605,-5.098779585191502e-11,-2.10144471669544e-09
247.47474747474746,111.1111111111111,-9.44478623583018e-11,-1.900451142610742e-09
247.47474747474746,116.16161616161614,-1.0733933367217972e-10,-1.7184632448644073e-09
247.47474747474746,121.2121212121212,-9.326272232856682e-11,-1.5539399941679922e-09
247.47474747474746,126.26262626262626,-6.099833925557575e-11,-1.4049465824116063e-09
247.47474747474746,131.3131313131313,-2.2079107460720713e-11,-1.269346257536112e-09
247.47474747474746,136.36363636363635,1.2213764118487604e-11,-1.1449738134334431e-09
247.47474747474746,141.4141414141414,3.367982107677513e-11,-1.0297871603122962e-09
247.47474747474746,146.46464646464645,3.9075984866015783e-11,-9.21993764456284e-10
247.47474747474746,151.5151515151515,3.047740577336119e-11,-8.201489219833439e-10
247.47474747474746,156.56565656565655,1.3991788568749789e-11,-7.232229817769583e-10
247.47474747474746,161.6161616161616,-2.760815524386455e-12,-6.306349443334224e-10
